AccType,ClientId,BeginDate,EndDate,BeginQ,EndQ,PD,LGD,"Interest rate",Status,Random,"Default function"
L,8831,90,220,6400,6661.49,0.04,0.4,0.0792,Active,0.04,0.0416324309676955
L,8832,90,190,3100,3213.3,0.11,0.2,0.0921,Active,0.93,1.03813860552675
L,8833,90,180,1200,1236.73,0.09,0.2,0.0857,Active,0.46,0.503320170504397
L,8834,90,180,5400,5904.71,0.19,0.8,0.2617,Active,0.88,1.06413964593838
L,8835,90,160,7700,8185.1,0.18,0.7,0.2268,Active,0.53,0.634525202454559
L,8836,90,170,4000,4187.43,0.16,0.4,0.1476,Active,0.57,0.668901196465332
L,8837,90,190,2500,2588.69,0.06,0.4,0.0894,Active,0.96,1.01936308468355
L,8838,90,110,9600,9670.7,0.17,0.1,0.0928,Active,0.58,0.687476813765812
L,8839,90,160,2700,2792.02,0.12,0.4,0.1227,Active,0.92,1.03729710345303
L,8840,90,200,2000,2094.9,0.08,0.5,0.1087,Active,0.07,0.0758300947372471
L,8841,90,220,3400,3759.21,0.16,0.7,0.2048,Active,0.04,0.0469404348396724
L,8842,90,200,1700,1851.97,0.16,0.7,0.2048,Active,0.43,0.504609674526478
L,8843,90,240,3400,3600.15,0.13,0.2,0.0989,Active,0.03,0.0341648514997386
L,8844,90,160,5200,5291.87,0.01,0.3,0.0636,Active,0.51,0.515125585212926
L,8845,90,110,7200,7262.69,0.07,0.6,0.1097,Active,0.86,0.922357035878626
L,8846,90,180,4600,4873.86,0.16,0.5,0.1667,Active,0.21,0.24643728290828
L,8847,90,220,2600,2700.6,0.04,0.3,0.075,Active,0.49,0.50999727935427
L,8848,90,210,2400,2490.17,0.05,0.3,0.0789,Active,0.94,0.988194830593463
L,8849,90,150,2700,2764.29,0.08,0.4,0.1,Active,0.59,0.639139369928226
L,8850,90,170,9000,9312.86,0.16,0.2,0.1095,Active,0.03,0.0352053261297543
L,8851,90,130,4400,4543.03,0.16,0.7,0.2048,Active,0.5,0.586755435495905
L,8852,90,140,6400,6597.59,0.1,0.8,0.1556,Active,0.22,0.243137601976642
L,8853,90,200,7100,7365.6,0.09,0.2,0.0857,Active,0.97,1.06134905519405
L,8854,90,240,1700,1836.51,0.14,0.4,0.1349,Active,0.12,0.138032855862867
L,8855,90,210,2200,2270.92,0.01,0.7,0.0677,Active,0.33,0.333316555137775
L,8856,90,220,3600,3814.31,0.09,0.5,0.1154,Active,0.93,1.01758208384585
L,8857,90,140,2200,2263.03,0.19,0.3,0.1444,Active,0.36,0.435329855156611
L,8858,90,140,1800,1834.11,0.12,0.2,0.0955,Active,0.94,1.05984704048461
L,8859,90,130,1200,1214.59,0.06,0.2,0.0766,Active,0.33,0.350406060359969
L,8860,90,220,8400,8924.33,0.19,0.2,0.121,Active,0.57,0.689272270664633
L,8861,90,140,200,209.92,0.2,0.7,0.25,Active,0.64,0.781697765222509
L,8862,90,170,700,729.71,0.17,0.3,0.1337,Active,0.89,1.05492131767513
L,8863,90,180,8600,8913.59,0.06,0.6,0.1021,Active,0.79,0.838850871770834
L,8864,90,220,8300,9131.09,0.15,0.7,0.1941,Active,0.52,0.604153806218707
L,8865,90,140,1400,1435.47,0.06,1,0.1277,Active,0.47,0.499063176876319
L,8866,90,150,1700,1734.69,0.09,0.2,0.0857,Active,0.2,0.218834856741042
L,8867,90,200,5300,5531.35,0.1,0.3,0.1,Active,0.29,0.320499566241938
L,8868,90,120,9700,9810.63,0.04,0.8,0.0958,Active,0.7,0.728567541934672
L,8869,90,110,7300,7350.17,0.03,0.8,0.0866,Active,0.29,0.29883181484652
L,8870,90,180,4500,4690.61,0.14,0.3,0.1186,Active,0.22,0.25306023574859
L,8871,90,220,9800,10351.56,0.12,0.3,0.1091,Active,0.39,0.439723772115957
L,8872,90,240,8700,9335.41,0.12,0.4,0.1227,Active,0.48,0.5411984887581
L,8873,90,160,2400,2460.87,0.08,0.3,0.0913,Active,0.97,1.05078845564471
L,8874,90,160,9400,9595.83,0.04,0.3,0.075,Active,0.23,0.239386478064249
L,8875,90,170,3300,3440.07,0.17,0.3,0.1337,Active,0.95,1.12603960875435
L,8876,90,140,4300,4367.32,0.05,0.3,0.0789,Active,0.51,0.536148259151772
L,8877,90,210,1100,1183.08,0.13,0.6,0.1586,Active,0.67,0.763015016827497
L,8878,90,150,9600,10111.54,0.16,0.8,0.2238,Active,0.82,0.962278914213284
L,8879,90,190,2300,2393.28,0.07,0.5,0.1022,Active,0.64,0.686405236002699
L,8880,90,180,4300,4474,0.17,0.2,0.1133,Active,0.41,0.48597498904135
L,8881,90,130,200,202.78,0.04,0.6,0.0875,Active,0.62,0.645302679999281
L,8882,90,220,5400,5909.51,0.18,0.5,0.1829,Active,0.19,0.227471298993144
L,8883,90,200,4000,4213.37,0.1,0.5,0.1222,Active,0.44,0.486275203953285
L,8884,90,180,5700,5993.96,0.19,0.3,0.1444,Active,0.56,0.677179774688061
L,8885,90,190,5200,5532.22,0.18,0.4,0.161,Active,0.26,0.311276514411671
L,8886,90,180,3700,3825.01,0.07,0.4,0.0946,Active,0.39,0.418278190689144
L,8887,90,160,7300,7494.26,0.04,0.8,0.0958,Active,0.03,0.0312243232257716
L,8888,90,240,6100,6372.32,0.04,0.3,0.075,Active,0.35,0.364283770967336
L,8889,90,230,3700,3887.67,0.08,0.3,0.0913,Active,0.96,1.03995558496796
L,8971,91,121,5500,5554.93,0.13,0.1,0.0839,Active,0.58,0.660520462328281
L,8972,91,131,9300,9602.47,0.18,0.6,0.2049,Active,0.12,0.143666083574617
L,8973,91,111,5000,5042.02,0.15,0.2,0.1059,Active,0.52,0.604153806218707
L,8974,91,151,5400,5573.44,0.14,0.4,0.1349,Active,0.47,0.540628685462897
L,8975,91,171,3500,3588,0.04,0.4,0.0792,Active,0.68,0.707751326450824
L,8976,91,121,600,610.99,0.11,0.7,0.1539,Active,0.77,0.859534114253331
L,8977,91,141,5200,5329.28,0.09,0.6,0.1253,Active,0.5,0.547087141852605
L,8978,91,121,4200,4297.6,0.17,0.6,0.1952,Active,0.25,0.296326212830091
L,8979,91,181,6000,6197.36,0.11,0.2,0.0921,Active,0.53,0.591627377343202
L,8980,91,111,9600,9672.91,0.06,0.5,0.0957,Active,0.92,0.976889622821731
L,8981,91,131,9500,9650.79,0.2,0.1,0.1,Active,0.22,0.268708606795237
L,8982,91,181,9000,9255.86,0.07,0.2,0.0796,Active,0.61,0.654229990565072
L,8983,91,151,3500,3556.08,0.02,0.3,0.0673,Active,0.61,0.622322817416321
L,8984,91,131,9700,9841.19,0.04,0.7,0.0917,Active,0.13,0.13530540064501
L,8985,91,171,5000,5174.13,0.07,0.6,0.1097,Active,0.04,0.0429003272501687
L,8986,91,151,4000,4058.67,0.01,0.1,0.0616,Active,0.4,0.404020066833667
L,8987,91,181,8800,9013.71,0.03,0.2,0.068,Active,0.72,0.741927264446532
L,8988,91,161,800,831.38,0.15,0.4,0.1412,Active,0.1,0.116183424272828
L,8989,91,181,7900,8392.9,0.17,0.5,0.1747,Active,0.2,0.237060970264073
L,8990,91,141,1800,1873.14,0.16,0.7,0.2048,Active,0.28,0.328583043877707
L,8991,91,221,4900,5126.24,0.05,0.5,0.0895,Active,0.43,0.45204657144169
L,8992,91,151,300,305.9,0.08,0.2,0.0826,Active,0.76,0.823298171432969
L,8993,91,231,600,622.57,0.01,0.7,0.0677,Active,0.84,0.848442140350701
L,8994,91,161,2400,2543.8,0.17,0.7,0.2157,Active,1,1.18530485132037
L,8995,91,141,4900,4962.81,0.01,0.4,0.0646,Active,0.75,0.757537625313126
L,8996,91,131,6300,6389.5,0.05,0.5,0.0895,Active,0.54,0.567686392043053
L,8997,91,171,6100,6273.7,0.03,0.9,0.0897,Active,0.45,0.463704540279083
L,8998,91,121,3800,3834.97,0.03,0.5,0.0773,Active,0.48,0.494618176297688
L,8999,91,241,5200,5393.76,0.01,0.2,0.0626,Active,0.37,0.373718561821142
L,9000,91,241,400,431.83,0.17,0.3,0.1337,Active,0.37,0.438562794988535
L,9001,91,231,2800,3024.62,0.1,0.7,0.1444,Active,0.09,0.0994653826268083
L,9002,91,181,1100,1135.87,0.08,0.3,0.0913,Active,0.03,0.0324986120302488
L,9003,91,241,8800,9335.86,0.14,0.2,0.1023,Active,0.46,0.529125947474325
L,9004,91,241,6800,7441.95,0.13,0.6,0.1586,Active,0.07,0.0797179868327235
L,9005,91,181,8300,8818.75,0.2,0.4,0.175,Active,0.04,0.0488561103264068
L,9006,91,201,7100,7874.8,0.2,0.7,0.25,Active,0.28,0.341992772284848
L,9007,91,161,6900,7109.11,0.12,0.3,0.1091,Active,0.65,0.732872953526594
L,9008,91,211,7800,8357.14,0.2,0.3,0.15,Active,0.69,0.842767903130517
L,9009,91,181,2600,2714.68,0.15,0.3,0.1235,Active,0.04,0.0464733697091313
L,9010,91,141,3900,4019.32,0.17,0.4,0.1542,Active,0.34,0.403003649448924
L,9011,91,191,1900,2006.76,0.11,0.6,0.1416,Active,0.67,0.747906307207444
L,9012,91,211,100,103.79,0.07,0.2,0.0796,Active,0.88,0.943807199503711
L,9013,91,201,400,413.37,0.06,0.2,0.0766,Active,0.55,0.584010100599948
L,9014,91,111,7800,7839.37,0.01,0.3,0.0636,Active,0.64,0.646432106933868
L,9015,91,231,6000,6304.33,0.08,0.3,0.0913,Active,0.6,0.649972240604975
L,9016,91,141,5000,5076.69,0.03,0.5,0.0773,Active,0.67,0.690404537748856
L,9017,91,161,700,716.94,0.07,0.3,0.0871,Active,0.41,0.439728354314229
L,9018,91,141,8400,8576.5,0.15,0.2,0.1059,Active,0.36,0.418260327382182
L,9019,91,231,9800,10458.78,0.19,0.2,0.121,Active,0.69,0.834382222383503
L,9020,91,131,8100,8324.61,0.17,0.5,0.1747,Active,0.57,0.675623765252608
L,9021,91,191,2600,2740.73,0.12,0.5,0.1364,Active,0.58,0.653948173916038
L,9022,91,131,9500,9624.56,0.08,0.2,0.0826,Active,0.66,0.714969464665473
L,9023,91,231,300,311.8,0.04,0.2,0.0708,Active,0.94,0.978362127740845
L,9024,91,191,3700,3799.84,0.03,0.2,0.068,Active,0.98,1.00984544327445
L,9025,91,211,5100,5363.99,0.08,0.5,0.1087,Active,0.65,0.704136593988723
L,9026,91,161,8600,8998.23,0.16,0.5,0.1667,Active,0.04,0.0469404348396724
L,9027,91,171,6900,7052.02,0.02,0.4,0.0694,Active,0.95,0.969191273025418
L,9104,92,122,800,811.52,0.19,0.2,0.121,Active,0.87,1.05204714996181
L,9105,92,152,6100,6194.84,0.02,0.2,0.0653,Active,0.34,0.346868455609097
L,9106,92,202,3600,3729.8,0.08,0.2,0.0826,Active,0.63,0.682470852635224
L,9107,92,122,100,101.65,0.18,0.3,0.139,Active,0.34,0.407053903461415
L,9108,92,242,1700,1774.38,0.02,0.6,0.0735,Active,0.32,0.326464428808562
L,9109,92,172,2100,2160.87,0.08,0.3,0.0913,Active,0.03,0.0324986120302488
L,9110,92,112,9400,9518.47,0.15,0.5,0.1588,Active,0.66,0.766810600200667
L,9111,92,112,10000,10072.46,0.08,0.3,0.0913,Active,0.38,0.411649085716484
L,9112,92,232,2500,2731.53,0.16,0.5,0.1667,Active,0.69,0.809722500984349
L,9113,92,192,6400,6895.75,0.17,0.6,0.1952,Active,0.44,0.521534134580961
L,9114,92,222,2100,2171.18,0.01,0.5,0.0657,Active,0.65,0.656532608604709
L,9115,92,132,1300,1326.56,0.13,0.4,0.1287,Active,0.55,0.626355610828542
L,9116,92,172,8600,8834.79,0.14,0.1,0.086,Active,0.02,0.0230054759771445
L,9117,92,112,5500,5547.88,0.07,0.6,0.1097,Active,0.64,0.686405236002699
L,9118,92,122,1800,1821.43,0.08,0.4,0.1,Active,0.81,0.877462524816717
L,9119,92,162,6100,6261.82,0.12,0.2,0.0955,Active,0.16,0.1803994962527
L,9120,92,112,600,607.34,0.17,0.4,0.1542,Active,0.36,0.426709746475332
L,9121,92,112,9000,9071.43,0.08,0.4,0.1,Active,0.53,0.574142145867728
L,9122,92,152,1900,1953.02,0.07,0.7,0.1172,Active,0.73,0.782930972315578
L,9123,92,182,7600,7778.33,0.01,0.5,0.0657,Active,0.99,0.999949665413326
L,9124,92,212,300,319.26,0.08,0.8,0.1348,Active,0.92,0.996624102260962
L,9125,92,162,5400,5792.55,0.19,0.8,0.2617,Active,0.66,0.798104734453786
L,9126,92,132,9700,9800.54,0.02,0.2,0.0653,Active,0.37,0.3774744958099
L,9127,92,152,7900,8213.55,0.16,0.5,0.1667,Active,0.81,0.950543805503366
L,9128,92,212,9600,10098.74,0.12,0.3,0.1091,Active,0.7,0.789247796105563
L,9129,92,132,300,306.12,0.16,0.3,0.1286,Active,0.35,0.410728804847134
L,9130,92,192,4200,4456.5,0.11,0.7,0.1539,Active,0.33,0.368371763251428
L,9131,92,182,2400,2501.66,0.14,0.3,0.1186,Active,0.08,0.0920219039085782
L,9132,92,232,1500,1639.92,0.19,0.4,0.1679,Active,0.45,0.544162318945763
L,9133,92,152,1500,1553.57,0.2,0.3,0.15,Active,0.77,0.940480123783331
L,9134,92,132,7100,7244.93,0.16,0.3,0.1286,Active,0.81,0.950543805503366
L,9135,92,122,6400,6449.22,0.01,0.4,0.0646,Active,0.87,0.878743645363226
L,9136,92,172,4700,4805.64,0.04,0.2,0.0708,Active,0.43,0.447548632902727
L,9137,92,212,9400,9923.27,0.11,0.4,0.1169,Active,0.89,0.993487482708395
L,9138,92,152,10000,10540,0.18,0.7,0.2268,Active,0.18,0.215499125361926
L,9139,92,162,4600,4754.61,0.19,0.2,0.121,Active,0.63,0.761827246524068
L,9140,92,142,9900,10183.64,0.19,0.3,0.1444,Active,0.32,0.38695987125032
L,9141,92,162,4300,4426.01,0.09,0.4,0.1055,Active,0.19,0.20789311390399
L,9142,92,182,8200,8499.59,0.14,0.2,0.1023,Active,0.99,1.13877106086865
L,9143,92,162,2800,2882.06,0.09,0.4,0.1055,Active,0.65,0.711213284408387
L,9144,92,132,7200,7316.91,0.14,0.2,0.1023,Active,0.81,0.931721777074354
L,9145,92,242,4400,4650.12,0.12,0.2,0.0955,Active,0.59,0.665223142431832
L,9146,92,132,2500,2541.79,0.05,0.8,0.1053,Active,0.85,0.89358043191962
L,9147,92,122,4200,4252.25,0.11,0.3,0.1045,Active,0.29,0.323720640433073
L,9148,92,162,800,814.36,0.01,0.4,0.0646,Active,0.82,0.828241137009018
L,9149,92,182,4200,4491.15,0.15,0.7,0.1941,Active,0.34,0.395023642527616
L,9150,92,192,7100,7705.19,0.19,0.6,0.2148,Active,0.66,0.798104734453786
L,9151,92,162,800,815.73,0.04,0.2,0.0708,Active,0.44,0.457956740644651
L,9152,92,122,10000,10139.17,0.11,0.4,0.1169,Active,0.95,1.06046416693593
L,9153,92,142,6400,6583.37,0.19,0.3,0.1444,Active,0.21,0.253942415508023
L,9154,92,192,4500,4783.57,0.15,0.5,0.1588,Active,0.45,0.522825409227727
L,9155,92,182,1800,1907.94,0.19,0.4,0.1679,Active,0.86,1.03995465398524
L,9156,92,162,1200,1232.97,0.13,0.2,0.0989,Active,0.49,0.558025907829065
L,9157,92,152,9900,10292.94,0.16,0.5,0.1667,Active,0.07,0.0821457609694267
L,9158,92,192,100,102.92,0.05,0.2,0.0737,Active,0.51,0.536148259151772
L,9159,92,152,9900,10294.59,0.14,0.6,0.1674,Active,0.99,1.13877106086865
L,9160,92,142,4700,4812.84,0.19,0.2,0.121,Active,0.29,0.350682383320603
L,9161,92,152,6100,6272.25,0.14,0.3,0.1186,Active,0.95,1.09276010891437
L,9162,92,162,500,519.96,0.13,0.5,0.1437,Active,0.3,0.341648514997387
L,9163,92,132,7400,7502.78,0.04,0.6,0.0875,Active,0.45,0.468364848386575
L,9164,92,222,8200,8536.72,0.07,0.2,0.0796,Active,0.29,0.311027372563723
L,9165,92,162,7700,7904.91,0.04,0.8,0.0958,Active,0.56,0.582854033547737
L,9166,92,132,9700,9853.97,0.08,0.4,0.1,Active,0.55,0.595807887221227
L,9167,92,192,6000,6274.76,0.09,0.5,0.1154,Active,0.78,0.853455941290064
L,9168,92,182,8900,9451.8,0.13,0.7,0.1736,Active,0.29,0.33026023116414
L,9169,92,192,7800,8060.62,0.05,0.4,0.0842,Active,0.16,0.168203375420164
L,9170,92,222,1700,1757.27,0.02,0.2,0.0653,Active,0.44,0.448888589611773
L,9171,92,122,2800,2826.3,0.05,0.3,0.0789,Active,0.49,0.515122837224252
L,9172,92,152,400,412.25,0.16,0.3,0.1286,Active,0.27,0.316847935167789
L,9173,92,202,5200,5643.07,0.17,0.6,0.1952,Active,0.5,0.592652425660183
L,9174,92,152,3700,3811.09,0.08,0.7,0.1261,Active,0.8,0.866629654139967
L,9175,92,162,7000,7161.97,0.04,0.5,0.0833,Active,0.31,0.32265133999964
L,9176,92,152,5500,5781.29,0.19,0.6,0.2148,Active,0.16,0.19347993562516
L,9177,92,242,2000,2273.1,0.15,0.9,0.2294,Active,0.34,0.395023642527616
L,9178,92,192,1800,1868.36,0.06,0.5,0.0957,Active,0.13,0.138038751050897
L,9179,92,132,800,808.2,0.01,0.4,0.0646,Active,0.7,0.707035116958918
L,9180,92,202,8600,8898.82,0.07,0.2,0.0796,Active,0.79,0.847281463190831
L,9181,92,162,400,414.86,0.17,0.3,0.1337,Active,0.82,0.9719499780827
L,9182,92,232,7700,8270.23,0.1,0.6,0.1333,Active,0.13,0.143672219349834
L,9205,93,123,3900,3981.25,0.2,0.4,0.175,Active,0.67,0.818339847967314
L,9206,93,243,2500,2605.36,0.04,0.2,0.0708,Active,0.56,0.582854033547737
L,9207,93,203,7700,7979.98,0.04,0.5,0.0833,Active,0.66,0.686935110966976
L,9208,93,143,1700,1732.21,0.12,0.2,0.0955,Active,0.41,0.462273709147544
L,9209,93,163,3900,3985.8,0.04,0.4,0.0792,Active,0.5,0.520405387096194
L,9210,93,163,5600,5725.07,0.03,0.6,0.0804,Active,0.06,0.061827272037211
L,9211,93,143,900,920.93,0.07,0.7,0.1172,Active,0.7,0.750755726877952
L,9212,93,123,2300,2326.18,0.09,0.3,0.0956,Active,0.99,1.08323254086816
L,9213,93,223,6200,6693.2,0.17,0.4,0.1542,Active,0.32,0.379297552422517
L,9214,93,133,2800,2877.64,0.17,0.5,0.1747,Active,0.4,0.474121940528146
L,9215,93,123,5000,5043.75,0.02,0.6,0.0735,Active,0.24,0.244848321606421
L,9216,93,133,6000,6072.95,0.06,0.2,0.0766,Active,0.19,0.201748943843618
L,9217,93,123,4900,4984.23,0.1,0.7,0.1444,Active,0.81,0.895188443641275
L,9218,93,163,2800,2874.43,0.06,0.5,0.0957,Active,0.45,0.477826445945412
L,9219,93,183,8000,8385.43,0.14,0.4,0.1349,Active,0.56,0.644153327360047
L,9220,93,153,3700,3880.51,0.18,0.6,0.2049,Active,0.08,0.0957773890497448
L,9221,93,213,1700,1780.95,0.08,0.4,0.1,Active,0.49,0.53081066316073
L,9222,93,203,9400,10220.63,0.2,0.5,0.2,Active,0.55,0.671771516988093
L,9223,93,173,1600,1634.54,0.03,0.2,0.068,Active,0.65,0.669795447069786
L,9224,93,213,1800,1885.71,0.1,0.3,0.1,Active,0.09,0.0994653826268083
L,9225,93,203,2600,2770.24,0.2,0.3,0.15,Active,0.54,0.659557489406492
L,9226,93,203,7900,8388.3,0.11,0.6,0.1416,Active,0.94,1.04930138623134
L,9227,93,133,7200,7274.63,0.02,0.2,0.0653,Active,0.53,0.540706710214181
L,9228,93,143,8600,8837.18,0.18,0.3,0.139,Active,0.93,1.11341214770328
L,9229,93,153,6200,6314.11,0.03,0.5,0.0773,Active,0.85,0.875886353860489
L,9230,93,213,7000,7276.67,0.06,0.3,0.083,Active,0.49,0.520299907807226
L,9231,93,243,6700,7397.92,0.2,0.4,0.175,Active,0.11,0.134354303397619
L,9232,93,233,2900,3039.52,0.03,0.8,0.0866,Active,0.1,0.103045453395352
L,9233,93,153,9300,9577.45,0.09,0.6,0.1253,Active,0.62,0.678388055897231
L,9234,93,203,9100,9445.98,0.07,0.3,0.0871,Active,0.77,0.825831299565747
L,9235,93,173,2200,2300.36,0.13,0.5,0.1437,Active,0.32,0.364425082663879
L,9236,93,213,3200,3386.97,0.12,0.4,0.1227,Active,0.35,0.394623898052781
L,9237,93,163,9100,9278.97,0.04,0.2,0.0708,Active,0.75,0.780608080644291
L,9238,93,223,3500,3624.04,0.01,0.8,0.0687,Active,0.47,0.474723578529559
L,9239,93,143,4600,4679.5,0.07,0.3,0.0871,Active,0.54,0.579154417877277
L,9240,93,193,7000,7374.44,0.08,0.8,0.1348,Active,0.46,0.498312051130481
L,9241,93,123,1200,1210.53,0.05,0.2,0.0737,Active,0.04,0.042050843855041
L,9242,93,133,3000,3043.67,0.04,0.7,0.0917,Active,0.29,0.301835124515793
L,9243,93,153,9200,9495.5,0.14,0.4,0.1349,Active,0.69,0.793688921211487
L,9244,93,213,2300,2513.79,0.17,0.6,0.1952,Active,0.55,0.651917668226201
L,9245,93,203,4500,4647.32,0.04,0.3,0.075,Active,0.79,0.822240511611987
L,9246,93,193,6500,6690.1,0.05,0.2,0.0737,Active,0.58,0.609737235898094
L,9247,93,143,7400,7499.84,0.03,0.2,0.068,Active,0.8,0.824363627162814
L,9248,93,153,3200,3260.34,0.04,0.4,0.0792,Active,1,1.04081077419239
L,9249,93,183,4800,4988.06,0.07,0.6,0.1097,Active,0.36,0.386102945251518
L,9250,93,243,4400,4858.33,0.2,0.4,0.175,Active,0.16,0.195424441305627
L,9251,93,243,6800,7585.64,0.15,0.7,0.1941,Active,0.78,0.906230709328061
L,9252,93,113,800,809.79,0.17,0.4,0.1542,Active,0.79,0.936390832543089
L,9253,93,183,8000,8263.14,0.11,0.2,0.0921,Active,0.1,0.111627807045887
L,9254,93,163,4300,4435.93,0.13,0.3,0.1138,Active,0.48,0.546637623995818
L,9255,93,173,3400,3598.28,0.14,0.7,0.1837,Active,0.32,0.368087615634313
L,9256,93,193,10000,10248.41,0.01,0.2,0.0626,Active,0.93,0.939346655388276
L,9257,93,123,4800,4838.11,0.01,0.6,0.0667,Active,0.37,0.373718561821142
L,9258,93,123,6800,6901.19,0.2,0.2,0.125,Active,0.17,0.207638468887229
L,9259,93,173,1500,1563.67,0.17,0.3,0.1337,Active,0.48,0.568946328633775
L,9260,93,163,9600,9833.33,0.04,0.6,0.0875,Active,0.95,0.988770235482769
L,9261,93,163,6800,7036.11,0.2,0.2,0.125,Active,0.04,0.0488561103264068
L,9262,93,183,2900,2973.95,0.02,0.5,0.0714,Active,0.21,0.214242281405619
L,9263,93,163,6700,6968.74,0.19,0.3,0.1444,Active,0.5,0.604624798828626
L,9264,93,213,1400,1489.93,0.14,0.4,0.1349,Active,0.04,0.0460109519542891
L,9265,93,203,6800,7764.68,0.2,1,0.325,Active,0.12,0.14656833097922
L,9266,93,163,6100,6248.26,0.04,0.6,0.0875,Active,0.58,0.603670249031585
L,9267,93,243,2600,2763.89,0.15,0.2,0.1059,Active,0.6,0.69710054563697
L,9268,93,153,4200,4367.4,0.14,0.6,0.1674,Active,0.17,0.195546545805729
L,9269,93,133,4500,4600.86,0.15,0.4,0.1412,Active,0.52,0.604153806218707
L,9270,93,193,5800,5983.21,0.07,0.2,0.0796,Active,0.46,0.49335376337694
L,9271,93,203,4300,4648.56,0.16,0.6,0.1857,Active,0.79,0.92707358808353
L,9272,93,183,6700,7314.01,0.17,0.9,0.2566,Active,0.61,0.723035959305423
L,9273,93,243,3300,3532.96,0.14,0.3,0.1186,Active,0.55,0.632650589371475
L,9274,93,233,7300,7774.09,0.11,0.4,0.1169,Active,0.07,0.078139464932121
L,9275,93,203,1700,1771.02,0.06,0.5,0.0957,Active,0.57,0.605246831530855
L,9276,93,203,4100,4295.97,0.16,0.2,0.1095,Active,0.1,0.117351087099181
L,9277,93,173,1700,1734.32,0.01,0.3,0.0636,Active,0.99,0.999949665413326
L,9278,93,203,2500,2604.33,0.09,0.3,0.0956,Active,0.23,0.251660085252198
L,9279,93,203,7200,7464.63,0.05,0.4,0.0842,Active,0.18,0.189228797347684
L,9280,93,113,2900,2931.03,0.08,0.8,0.1348,Active,0.87,0.942459748877214
L,9281,93,223,4000,4135.57,0.01,0.5,0.0657,Active,0.94,0.949447157059118
L,9282,93,123,100,101.47,0.15,0.3,0.1235,Active,0.99,1.150215900301
L,9283,93,123,200,201.69,0.04,0.2,0.0708,Active,0.51,0.530813494838118
L,9284,93,223,600,644.48,0.13,0.5,0.1437,Active,0.6,0.683297029994773
L,9285,93,153,1800,1833.94,0.04,0.4,0.0792,Active,0.56,0.582854033547737
L,9286,93,213,4800,5095.31,0.11,0.5,0.1292,Active,0.17,0.189767271978008
L,9287,93,123,7700,7896.9,0.19,0.6,0.2148,Active,0.7,0.846474718360076
L,9288,93,163,9400,9581.21,0.02,0.4,0.0694,Active,0.27,0.275454361807224
L,9289,93,153,3000,3119.57,0.14,0.6,0.1674,Active,0.8,0.920219039085782
L,9290,93,213,5400,5764.11,0.11,0.6,0.1416,Active,0.69,0.770231868616621
L,9291,93,233,1800,1909.5,0.16,0.2,0.1095,Active,0.15,0.176026630648772
L,9292,93,133,100,102.77,0.17,0.5,0.1747,Active,0.24,0.284473164316888
L,9293,93,143,3100,3179.16,0.13,0.4,0.1287,Active,0.89,1.01355726115891
L,9294,93,163,2600,2685.66,0.14,0.3,0.1186,Active,0.83,0.954727253051499
L,9295,93,153,9700,9897.93,0.09,0.2,0.0857,Active,1,1.09417428370521
L,9296,93,213,7100,7340.39,0.03,0.3,0.0711,Active,0.3,0.309136360186055
L,9297,93,173,300,307.58,0.07,0.2,0.0796,Active,0.13,0.139426063563048
L,9298,93,143,2800,2848.39,0.07,0.3,0.0871,Active,0.97,1.04033293581659
L,9299,93,143,7100,7211.57,0.04,0.4,0.0792,Active,0.89,0.926321589031226
L,9300,93,233,8300,8916.51,0.17,0.3,0.1337,Active,0.06,0.0711182910792219
L,9301,93,243,2900,3154.79,0.16,0.4,0.1476,Active,0.44,0.516344783236397
L,9360,94,174,2600,2721.83,0.16,0.4,0.1476,Active,0.68,0.797987392274431
L,9361,94,194,4900,5138.58,0.12,0.4,0.1227,Active,0.21,0.236774338831669
L,9362,94,234,500,530.14,0.06,0.7,0.1085,Active,0.82,0.870705968167195
L,9363,94,124,8400,8465.7,0.01,0.5,0.0657,Active,0.4,0.404020066833667
L,9364,94,184,5600,5791.4,0.06,0.5,0.0957,Active,0.13,0.138038751050897
L,9365,94,204,9700,10308.44,0.13,0.5,0.1437,Active,1,1.13882838332462
L,9366,94,224,8100,8497.38,0.18,0.1,0.0951,Active,0.06,0.0718330417873086
L,9367,94,164,4300,4435.93,0.13,0.3,0.1138,Active,0.74,0.84273300366022
L,9368,94,224,5800,6012.74,0.03,0.3,0.0711,Active,0.97,0.999540897934911
L,9369,94,154,7100,7251.3,0.05,0.5,0.0895,Active,0.43,0.45204657144169
L,9370,94,184,6400,6868.34,0.18,0.6,0.2049,Active,0.83,0.993690411391102
L,9371,94,144,8900,9061.93,0.04,0.7,0.0917,Active,0.82,0.853464834837758
L,9372,94,134,5700,5786.59,0.06,0.5,0.0957,Active,0.97,1.029981450149
L,9373,94,144,1700,1741.39,0.12,0.4,0.1227,Active,0.91,1.02602213493723
L,9374,94,154,4100,4189.13,0.08,0.3,0.0913,Active,0.82,0.888295395493466
L,9375,94,134,7500,7630.6,0.07,0.6,0.1097,Active,0.21,0.225226718063385
L,9412,95,245,5200,5501.79,0.19,0.1,0.0975,Active,0.77,0.931122190196084
L,9413,95,135,4000,4041.71,0.01,0.5,0.0657,Active,0.54,0.545427090225451
L,9414,95,135,6300,6461,0.18,0.4,0.161,Active,0.17,0.203526951730708
L,9415,95,165,100,102.64,0.18,0.1,0.0951,Active,1,1.19721736312181
